SAP_CODE,DATE,MATERIAL,UNIT_OF_MEASURE,QUANTITY,DELIVERY_NOTE_N°,SUPPLIER,UNIT_PRICE_USD
37DC4653,2025-10-28,EYE NUT FOR 5/8 BOLT,UNIT,158,69-025,ELECTRA-NETWORK SUPPLY,34.41
F3617CC8,2025-10-30,ELECTRIC MOTOR OF 100 HP REPAIRED,UNIT,2,CTL-012,GENERAL SERVICES & LOGISTICS CO.,34.34
C5188FA0,2025-10-30,ELECTRIC MOTOR OF 75 HP REPAIRED,UNIT,1,CTL-012,GENERAL SERVICES & LOGISTICS CO.,35.31
53C5EFA3,2025-10-30,ELECTRIC MOTOR OF 60 HP REPAIRED,UNIT,3,CTL-012,ELECTRA-NETWORK SUPPLY,34.42
92F861E5,2025-10-30,"FREQUENCY DRIVE OF 150 HP, 480V, 60 HZ, 180A, TYPE MFC 1000",UNIT,12,207,INDUSTRIAL GLOBAL SOLUTIONS,2795.51
37DC4653,2025-10-29,EYE NUT FOR 5/8 BOLT,UNIT,242,69-026,INDUSTRIAL GLOBAL SOLUTIONS,34.5
C5188FA0,2025-10-30,ELECTRIC MOTOR OF 75 HP REPAIRED,UNIT,1,CTL-013,ELECTRA-NETWORK SUPPLY,35.54
F3617CC8,2025-10-30,ELECTRIC MOTOR OF 100 HP REPAIRED,UNIT,1,CTL-013,GENERAL SERVICES & LOGISTICS CO.,35.53
4D022911,2025-11-01,"BOTTLE NIPPLE 5-1/2"" X 4-1/2"" LTC COUPLING X EUE",UNIT,29,208,ELECTRA-NETWORK SUPPLY,34.67
A8945B4D,2025-11-01,"COMBINATION NIPPLE 5-1/2"" COUPLING BUTTRESS X COUPLING 8RD",UNIT,16,208,INDUSTRIAL GLOBAL SOLUTIONS,34.94
AF381185,2025-11-01,"BLIND PLUG OF 4-1/2"" EUE 8RD CAL",UNIT,12,208,ELECTRA-NETWORK SUPPLY,35.26
5F2BAFE2,2025-11-02,12 VDC-100 A/20H BATTERY,UNIT,10,397,INDUSTRIAL GLOBAL SOLUTIONS,323.93
CBD7833F,2025-11-02,2.2 VDC 300 AH STATIONARY CELL,UNIT,6,397,ELECTRA-NETWORK SUPPLY,34.4
016B4D92,2025-11-02,E3 PLUS OVERLOAD RELAY MODEL 193-ECC2ZZ,UNIT,3,397,GENERAL SERVICES & LOGISTICS CO.,34.45
8E30E0F6,2025-11-02,E3 PLUS OVERLOAD RELAY MODEL 592-EC2CC,UNIT,1,397,INDUSTRIAL GLOBAL SOLUTIONS,35.07
F6E6A08D,2025-11-02,2000 KVA POWER TRANSFORMER; 34.5 KV; 480-277V,UNIT,1,398,GENERAL SERVICES & LOGISTICS CO.,34.99
412952F2,2025-11-02,"167.5 KVA POWER TRANSFORMER, 34.5 KV/277 VOL, 60HZ",UNIT,3,398,INDUSTRIAL GLOBAL SOLUTIONS,35.14
9CFF77DD,2025-11-02,50 KVA TRANSFORMER RATIO 34500-227 (238Y) VOLTAGE,UNIT,3,398,ELECTRA-NETWORK SUPPLY,35.31
CAADD2EC,2025-11-03,"FREQUENCY DRIVE OF 100 HP, 480V, 60 HZ, 138A, MODEL VDF1100C43A-00",UNIT,3,NOT SPECIFIED,INDUSTRIAL GLOBAL SOLUTIONS,2855.05
92F861E5,2025-11-03,"FREQUENCY DRIVE OF 150 HP, 480V, 60 HZ, 180A, TYPE MFC 1000",UNIT,2,NOT SPECIFIED,GENERAL SERVICES & LOGISTICS CO.,2861.34
1B5EE8B2,2025-11-05,CABLE 3X06 AWG CONDUCTOR AL. INSULATED ARMORED INTERLOCK POS 51,METER,300,217,GENERAL SERVICES & LOGISTICS CO.,35.53
1445E10A,2025-11-05,ALUMINIZED ADHESIVE TAPE POS 66,UNIT,5,217,INDUSTRIAL GLOBAL SOLUTIONS,34.67
D37FFF8C,2025-11-05,SET OF METAL DRILLS 7 PIECES,SET,1,404,GENERAL SERVICES & LOGISTICS CO.,35.07
C753E16D,2025-11-05,THYRISTOR,UNIT,10,1 (PARCIAL),ELECTRA-NETWORK SUPPLY,34.31
8550D06F,2025-11-06,1250AMP 600V THREE-PHASE BREAKER,UNIT,3,406,INDUSTRIAL GLOBAL SOLUTIONS,35.0
B45BE289,2025-11-07,THREE-PHASE SERVICE PANEL OF 24 CIRCUITS,UNIT,3,408,ELECTRA-NETWORK SUPPLY,35.42
F14F3599,2025-11-07,FREQUENCY DRIVE 1500 HP,UNIT,3,407,ELECTRA-NETWORK SUPPLY,2852.28
B694273B,2025-11-01,TELESCOPIC STEEL POST OF 18 METERS LENGTH,UNIT,20,69-027,ELECTRA-NETWORK SUPPLY,35.14
20269E32,2025-11-10,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 150HP",UNIT,3,221,ELECTRA-NETWORK SUPPLY,2869.53
557108A7,2025-11-10,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 100HP",UNIT,1,221,INDUSTRIAL GLOBAL SOLUTIONS,2896.77
22B902F6,2025-11-11,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,420,409,ELECTRA-NETWORK SUPPLY,35.5
4D022911,2025-11-11,"BOTTLE NIPPLE 5-1/2"" X 4-1/2"" LTC COUPLING X EUE",UNIT,8,410,GENERAL SERVICES & LOGISTICS CO.,35.05
4D022911,2025-11-11,"BOTTLE NIPPLE 5-1/2"" X 4-1/2"" LTC COUPLING X EUE",UNIT,40,222,GENERAL SERVICES & LOGISTICS CO.,35.5
9AA85B21,2025-11-11,PIPE NIPPLE 5-1/2 X 4-1/2 IN LTC COUPLING,UNIT,3,222,INDUSTRIAL GLOBAL SOLUTIONS,34.52
B3960484,2025-11-11,"N BOTTLE OF 4-1/2"" X 3-1/2"" EUE 8RD BOX X",UNIT,40,222,ELECTRA-NETWORK SUPPLY,34.3
D3D5FE5B,2025-11-11,"N BOTTLE OF 4-1/2"" X 3-1/2"" EUE 8RD  X BOX",UNIT,40,222,ELECTRA-NETWORK SUPPLY,35.07
A8945B4D,2025-11-11,"COMBINATION NIPPLE 5-1/2"" COUPLING BUTTRESS X COUPLING 8RD",UNIT,24,222,INDUSTRIAL GLOBAL SOLUTIONS,34.45
AF381185,2025-11-11,"BLIND PLUG OF 4-1/2"" EUE 8RD CAL",UNIT,5,222,INDUSTRIAL GLOBAL SOLUTIONS,35.01
8CC8F0B0,2025-11-11,"BLIND PLUG OF 5-1/2"" LTC BOX",UNIT,13,222,ELECTRA-NETWORK SUPPLY,34.86
FF10E5D9,2025-11-12,"SHAFT COLLAR OF 1-1/8""",UNIT,21,413,INDUSTRIAL GLOBAL SOLUTIONS,34.51
BE9229BA,2025-11-12,ROTARY HEAD ALTAN BRAND DOUBLE MOTOR 150 HP (75 HP EACH),UNIT,2,224,INDUSTRIAL GLOBAL SOLUTIONS,34.54
43F6FBC6,2025-11-12,"TORQUE ANCHOR 9-5/8"" X 5-1/2"" LTC",UNIT,14,225,GENERAL SERVICES & LOGISTICS CO.,35.31
BF19B429,2025-11-12,"TORQUE ANCHOR 9 5/8 X 4-1/2"" EUE",UNIT,3,225,GENERAL SERVICES & LOGISTICS CO.,34.8
69186A02,2025-11-12,DRAIN NIPPLE 4-1/2 IN RUPTURE,UNIT,3,225,ELECTRA-NETWORK SUPPLY,34.33
EE677573,2025-11-12,"DYNAMIC GAS SEPARATOR 5 1/2"" X 3 1/2""",UNIT,4,225,ELECTRA-NETWORK SUPPLY,35.28
2748D5B4,2025-11-12,TIRES 12 00 24,UNIT,10,1,ELECTRA-NETWORK SUPPLY,35.59
3E4BA5ED,2025-11-12,TIRES 295/80R22.5,UNIT,14,1,GENERAL SERVICES & LOGISTICS CO.,35.64
B3EB7047,2025-11-12,1250 AMP BATTERY,UNIT,10,1,ELECTRA-NETWORK SUPPLY,324.7
04C3E88A,2025-11-17,"PERFORATED NIPPLE 4-1/2"" X 10 FEET",UNIT,49,NOT SPECIFIED,INDUSTRIAL GLOBAL SOLUTIONS,35.14
81EAAA68,2025-11-17,"PERFORATED NIPPLE 5-1/2"" X 10 FEET",UNIT,35,NOT SPECIFIED,INDUSTRIAL GLOBAL SOLUTIONS,35.43
B694273B,2025-11-17,TELESCOPIC STEEL POST OF 18 METERS LENGTH,UNIT,30,NOT SPECIFIED,INDUSTRIAL GLOBAL SOLUTIONS,34.74
20269E32,2025-11-18,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 150HP",UNIT,8,230,GENERAL SERVICES & LOGISTICS CO.,2802.56
557108A7,2025-11-18,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 100HP",UNIT,4,230,GENERAL SERVICES & LOGISTICS CO.,2891.12
932DEE17,2025-11-23,TERMINAL BARRACUDA FOR 3/0 CABLE,UNIT,100,420,INDUSTRIAL GLOBAL SOLUTIONS,13.19
1649C340,2025-11-22,POWER CABLE 3/0 2 AWG CU PVC 75 7 STRANDS COPPER CONDUCTOR,METER,200,418,GENERAL SERVICES & LOGISTICS CO.,34.79
92F861E5,2025-11-25,"FREQUENCY DRIVE OF 150 HP, 480V, 60 HZ, 180A, TYPE MFC 1000",UNIT,1,421,ELECTRA-NETWORK SUPPLY,2869.61
6E838C6A,2025-11-28,TERMINAL TYPE BARRACUDA ONE EYE FOR 3/0 CABLE,UNIT,100,423,ELECTRA-NETWORK SUPPLY,13.09
A1CD6CC5,2025-11-28,TAPE 33,UNIT,30,423,INDUSTRIAL GLOBAL SOLUTIONS,34.99
4C98335E,2025-11-28,TAPE 23,UNIT,30,423,INDUSTRIAL GLOBAL SOLUTIONS,34.94
CA1991A6,2025-12-13,HYDRAULIC OIL - ISO 68,DRUM,2,238,INDUSTRIAL GLOBAL SOLUTIONS,15.48
A1027178,2025-12-13,PDV OIL HYDRAULIC ISO 220,DRUM,2,238,ELECTRA-NETWORK SUPPLY,15.42
0B5D2643,2025-12-13,TURBOLUB-OIL 68,DRUM,2,238,GENERAL SERVICES & LOGISTICS CO.,15.22
E9E77786,2025-12-17,"ELECTRIC MOTORS OF 75 HP ,460V,ROTEK BRAND",UNIT,15,240,ELECTRA-NETWORK SUPPLY,34.98
C19C5445,2025-12-19,"THREE-PHASE DISTRIBUTION TRANSFORMER SUBSTATION TYPE, 34.5/0.48-0.277KV,2000KVA",UNIT,1,241,GENERAL SERVICES & LOGISTICS CO.,35.1
412952F2,2025-12-19,"167.5 KVA POWER TRANSFORMER, 34.5 KV/277 VOL, 60HZ",UNIT,6,241,INDUSTRIAL GLOBAL SOLUTIONS,34.8
9CFF77DD,2025-12-19,50 KVA TRANSFORMER RATIO 34500-227 (238Y) VOLTAGE,UNIT,6,241,INDUSTRIAL GLOBAL SOLUTIONS,34.7
30C15477,2025-12-20,HNYWEL MICROPROCESSOR BASED RM7824A10006,UNIT,8,244,ELECTRA-NETWORK SUPPLY,35.62
73984946,2025-12-20,HONEYW AMPLIFICADOR SEÑAL DE R7824C,UNIT,6,244,ELECTRA-NETWORK SUPPLY,35.65
2A4FEF71,2025-12-20,FLAME DETECTOR UV 24VDC C7024E1001,UNIT,8,244,INDUSTRIAL GLOBAL SOLUTIONS,35.67
29872871,2025-12-20,HONEYW ULTRAVIOLET SENSING TUBE 113228 F,UNIT,5,244,INDUSTRIAL GLOBAL SOLUTIONS,34.67
B22711F6,2025-12-20,"PRODUCTION PIPE 5-1/2"" LTC 17 LBS/FT, GRADE J55",JTS,3320,243,GENERAL SERVICES & LOGISTICS CO.,34.97
B22711F6,2025-12-20,"PRODUCTION PIPE 5-1/2"" LTC 17 LBS/FT, GRADE J55",JTS,2762,242,INDUSTRIAL GLOBAL SOLUTIONS,35.45
2650F65C,2025-12-20,1000 V 255 MM PLIERS,UNIT,6,249,GENERAL SERVICES & LOGISTICS CO.,35.24
46C22940,2025-12-20,CANVAS BAG LONG 12 IN / DEPTH,UNIT,3,249,GENERAL SERVICES & LOGISTICS CO.,35.07
44036C49,2025-12-20,"1"" THICK BRUSH",UNIT,4,249,INDUSTRIAL GLOBAL SOLUTIONS,35.63
E3A905F3,2025-12-20,"2"" THICK BRUSH",UNIT,5,249,GENERAL SERVICES & LOGISTICS CO.,35.1
52647ABB,2025-12-20,"3"" THICK BRUSH",UNIT,4,249,GENERAL SERVICES & LOGISTICS CO.,35.52
4BA3F040,2025-12-20,"1"" WIRE BRUSH",UNIT,8,249,INDUSTRIAL GLOBAL SOLUTIONS,34.51
54A24360,2025-12-20,6 TOOL BOX 3 SMALL/3 LONG 26-1/8X14X,UNIT,3,249,ELECTRA-NETWORK SUPPLY,34.41
BA59E27A,2025-12-20,3M 1/2IN METRIC TAPE,UNIT,6,249,INDUSTRIAL GLOBAL SOLUTIONS,35.24
10044376,2025-12-20,33FT/10 M 1IN METRIC TAPE,UNIT,5,249,ELECTRA-NETWORK SUPPLY,35.67
0DD56E1E,2025-12-20,STRAIGHT SHEAR 30 IN,UNIT,2,249,ELECTRA-NETWORK SUPPLY,35.14
08086244,2025-12-20,STRAIGHT SHEAR 24 IN,UNIT,2,249,ELECTRA-NETWORK SUPPLY,35.16
407A2EFE,2025-12-20,COMBINATION SQUARE STEEL BLADE 12IN,UNIT,3,249,ELECTRA-NETWORK SUPPLY,35.15
394F6E96,2025-12-20,POLYESTER SAFETY STRAP 10FT 4IN,UNIT,3,249,INDUSTRIAL GLOBAL SOLUTIONS,35.12
8ADC88BE,2025-12-20,FLAT NYLON STRAP 4 IN X 18 F,UNIT,3,249,GENERAL SERVICES & LOGISTICS CO.,35.13
2FD46637,2025-12-20,SPATULA A 5-3/4IN,UNIT,6,249,GENERAL SERVICES & LOGISTICS CO.,34.65
5BC7CDB8,2025-12-20,SOLDER AND RESIN-CORE WIRE 3/6,ROLL,2,249,ELECTRA-NETWORK SUPPLY,34.79
AB2B6869,2025-12-20,MANUAL GREASE GUN,UNIT,5,249,ELECTRA-NETWORK SUPPLY,35.68
F3CAADD9,2025-12-20,TORQUE WRENCH SET TYPE L 10 PIECES,SET,8,249,INDUSTRIAL GLOBAL SOLUTIONS,35.17
E545FE36,2025-12-20,"SET OF METAL DRILLS FROM 1/16"" TO 1/2""",SET,1,249,ELECTRA-NETWORK SUPPLY,35.39
9EFBFBB7,2025-12-20,JGO DESTORNILL 7,SET,3,249,INDUSTRIAL GLOBAL SOLUTIONS,35.22
113BFE60,2025-12-20,JGO DESTORNILL URREA 9700C O SIMILAR 5,SET,3,250,ELECTRA-NETWORK SUPPLY,34.76
D5C650BB,2025-12-20,JGO DADO 1/2IN DESDE 3/8 A 1-1/4,SET,9,250,ELECTRA-NETWORK SUPPLY,35.28
5FC3CDC4,2025-12-20,ADJUSTABLE WRENCH 6IN,UNIT,4,250,INDUSTRIAL GLOBAL SOLUTIONS,34.62
EAA67C96,2025-12-20,ADJUSTABLE WRENCH 8IN,UNIT,5,250,GENERAL SERVICES & LOGISTICS CO.,34.64
88E63EAC,2025-12-20,COMBINATION WRENCH 1-1/4IN,UNIT,2,250,INDUSTRIAL GLOBAL SOLUTIONS,34.74
30755609,2025-12-20,PIPE WRENCH 24IN 3IN,UNIT,14,250,ELECTRA-NETWORK SUPPLY,35.26
6E42402A,2025-12-20,PIPE WRENCH 14IN 2IN,UNIT,6,250,GENERAL SERVICES & LOGISTICS CO.,34.71
43E1A9D1,2025-12-20,PIPE WRENCH 36IN 5IN,UNIT,5,250,GENERAL SERVICES & LOGISTICS CO.,35.17
21706127,2025-12-20,PIPE WRENCH 48IN 6IN,UNIT,2,250,INDUSTRIAL GLOBAL SOLUTIONS,35.54
53D3B97C,2025-12-20,PIPE WRENCH 18IN 2IN,UNIT,5,250,ELECTRA-NETWORK SUPPLY,34.71
C3C34F9F,2025-12-20,PIPE WRENCH 8IN 1 IN JAW CAPACITY,UNIT,7,250,GENERAL SERVICES & LOGISTICS CO.,34.58
605006F2,2025-12-20,HAMMER 5LB,UNIT,2,250,INDUSTRIAL GLOBAL SOLUTIONS,35.66
AE5B6465,2025-12-20,POCKET KNIFE,UNIT,13,250,INDUSTRIAL GLOBAL SOLUTIONS,34.63
3E723FD3,2025-12-20,HANDLE 10IN,UNIT,7,250,ELECTRA-NETWORK SUPPLY,34.7
2517F05C,2025-12-20,LEG OF CABARA TO FORGE 36IN 3/4IN,UNIT,4,250,GENERAL SERVICES & LOGISTICS CO.,34.81
D5C3ADC7,2025-12-20,CHROMED STANDARD 3/8IN SNAP-ON RATCHET,UNIT,9,250,ELECTRA-NETWORK SUPPLY,34.69
69436F3C,2025-12-20,ALUMINUM RIVET WITH GO HANDLE HR-002,UNIT,2,250,INDUSTRIAL GLOBAL SOLUTIONS,34.48
FF176683,2025-12-20,HOJA DE CEGUETA AC 12 IN,UNIT,100,250,INDUSTRIAL GLOBAL SOLUTIONS,34.84
FB04549C,2025-12-20,AA PLIERS 8-1/2IN,UNIT,2,250,ELECTRA-NETWORK SUPPLY,34.84
6B68E815,2025-12-20,CHAIN LADY 3 T,UNIT,2,250,GENERAL SERVICES & LOGISTICS CO.,34.49
1A4B22A2,2025-12-20,MALE PLUG 1/2IN,SET,1,250,GENERAL SERVICES & LOGISTICS CO.,35.13
3E0B3099,2025-12-20,MALE PLUG 1/4IN,SET,1,250,INDUSTRIAL GLOBAL SOLUTIONS,34.42
AA6F67FA,2025-12-20,MALE PLUG 5/8IN,SET,1,250,INDUSTRIAL GLOBAL SOLUTIONS,34.9
F75BE266,2025-12-23,IMP REVENT VALVE,UNIT,10,247,ELECTRA-NETWORK SUPPLY,34.46
F6E6A08D,2025-12-24,2000 KVA POWER TRANSFORMER; 34.5 KV; 480-277V,UNIT,1,251,INDUSTRIAL GLOBAL SOLUTIONS,35.1
9CFF77DD,2025-12-24,50 KVA TRANSFORMER RATIO 34500-227 (238Y) VOLTAGE,UNIT,6,251,GENERAL SERVICES & LOGISTICS CO.,34.95
412952F2,2025-12-24,"167.5 KVA POWER TRANSFORMER, 34.5 KV/277 VOL, 60HZ",UNIT,6,251,ELECTRA-NETWORK SUPPLY,34.6
8AC1DFA1,2025-12-26,ENGRALUB 220,DRUM,2,252,GENERAL SERVICES & LOGISTICS CO.,34.62
CA1991A6,2025-12-26,HYDRAULIC OIL - ISO 68,DRUM,2,252,INDUSTRIAL GLOBAL SOLUTIONS,15.26
DF51EC65,2025-12-26,LUBRICATING OIL 15W-40 CI- 4/SL,DRUM,5,252,INDUSTRIAL GLOBAL SOLUTIONS,15.46
12DFA487,2025-12-26,SEMI-SYNTHETIC SUPRA OIL 20W50,LITER,2,252,GENERAL SERVICES & LOGISTICS CO.,15.37
F5613801,2025-12-26,HYDRAULIC OIL DR3,LITER,1,252,GENERAL SERVICES & LOGISTICS CO.,15.19
B16B50CC,2025-12-26,PDV MAXIDIESEL PLUS 50 OIL,DRUM,2,252,ELECTRA-NETWORK SUPPLY,15.56
C362BA41,2025-12-26,BRAKE FLUIDS,LITER,5,252,GENERAL SERVICES & LOGISTICS CO.,34.73
B97B8F1B,2025-12-26,LIQUID REFRIGERANT GAL 50/50 COOLING,UNIT,7,252,GENERAL SERVICES & LOGISTICS CO.,35.28
6E838C6A,2025-12-19,TERMINAL TYPE BARRACUDA ONE EYE FOR 3/0 CABLE,UNIT,100,432,ELECTRA-NETWORK SUPPLY,13.35
A1CD6CC5,2025-12-19,TAPE 33,UNIT,25,433,ELECTRA-NETWORK SUPPLY,34.69
B52EFF16,2025-12-24,"1"" 90° 3000# ELBOW SW",UNIT,50,439,GENERAL SERVICES & LOGISTICS CO.,35.01
97DF1422,2025-12-24,"3"" X 300# SCH 40/STD RF A-105 WN FLANGE",UNIT,50,439,GENERAL SERVICES & LOGISTICS CO.,34.82
28DBB396,2025-12-24,"WN FLANGE 4"" X 300# SCH 40/STD RF A-105",UNIT,100,439,INDUSTRIAL GLOBAL SOLUTIONS,35.58
D7BF5C0D,2025-12-24,"NIPPLE 1"" X 4"" STRAIGHT SCH 80 A-106",UNIT,20,439,GENERAL SERVICES & LOGISTICS CO.,34.54
5E707029,2025-12-24,"PLUG OF 1"" W/HEX 3000# NPT A-105",UNIT,20,439,ELECTRA-NETWORK SUPPLY,35.53
252D6262,2025-12-24,"1/2"" SW CLASS 300# SCH 80 FLANGE",UNIT,19,439,GENERAL SERVICES & LOGISTICS CO.,34.69
99986A7F,2025-12-24,"GASKET 1/2"" 3/600#",UNIT,24,439,INDUSTRIAL GLOBAL SOLUTIONS,34.51
5A9586DB,2025-12-24,"SPACER OF 1/2""X 3"" WITH HEX NUTS",UNIT,159,439,GENERAL SERVICES & LOGISTICS CO.,34.4
AA52D92A,2025-12-24,"4"" X 1-1/2"" 3000# SW A-105 SOKOLET",UNIT,14,439,GENERAL SERVICES & LOGISTICS CO.,35.41
81EAAA68,2025-12-27,"PERFORATED NIPPLE 5-1/2"" X 10 FEET",UNIT,15,442,GENERAL SERVICES & LOGISTICS CO.,35.48
FF10E5D9,2026-01-07,"SHAFT COLLAR OF 1-1/8""",UNIT,21,254,INDUSTRIAL GLOBAL SOLUTIONS,69.52
0143330C,2026-01-13,CURRENT INTAKE,UNIT,4,NOT SPECIFIED,ELECTRA-NETWORK SUPPLY,35.39
EEC765B9,2026-01-13,NORMAL SWITCH,UNIT,4,NOT SPECIFIED,INDUSTRIAL GLOBAL SOLUTIONS,35.26
851D0738,2026-01-13,LED LAMP FOR OUTDOORS,UNIT,4,NOT SPECIFIED,INDUSTRIAL GLOBAL SOLUTIONS,34.88
A1CD6CC5,2026-01-13,TAPE 33,UNIT,25,NOT SPECIFIED,ELECTRA-NETWORK SUPPLY,35.68
4C98335E,2026-01-13,TAPE 23,UNIT,25,NOT SPECIFIED,INDUSTRIAL GLOBAL SOLUTIONS,35.03
25D94402,2026-01-13,EXPANSIVE FOAM SPRAY,CAN,4,NOT SPECIFIED,GENERAL SERVICES & LOGISTICS CO.,35.67
47399B60,2026-01-13,LABELS,UNIT,400,NOT SPECIFIED,ELECTRA-NETWORK SUPPLY,35.1
2EAB0798,2026-01-13,TRANSPARENT SILICONE,UNIT,6,NOT SPECIFIED,INDUSTRIAL GLOBAL SOLUTIONS,35.39
A7F60EE8,2026-01-13,LEAD PULL,UNIT,4,NOT SPECIFIED,ELECTRA-NETWORK SUPPLY,35.05
E92D38E3,2026-01-12,CABLE 3X8 AWG CONDUCTOR INSULATED PVC ARMORED INTERLOCK ALUMINUM,METER,100,259,ELECTRA-NETWORK SUPPLY,34.42
578C416A,2026-01-12,THERMOCONTRACTIBLE LABELS FOR CABLES N° 16,METER,180,259,ELECTRA-NETWORK SUPPLY,35.28
0143330C,2026-01-12,CURRENT INTAKE,UNIT,4,259,INDUSTRIAL GLOBAL SOLUTIONS,34.46
2E9F49CC,2026-01-12,NORMAL EXTINGUISHERS,UNIT,2,259,INDUSTRIAL GLOBAL SOLUTIONS,35.15
29872871,2026-01-13,HONEYW ULTRAVIOLET SENSING TUBE 113228 F,UNIT,3,258,ELECTRA-NETWORK SUPPLY,34.92
372CF63F,2026-01-13,HONEYW IGNITION TRANSFORMER Q624A,UNIT,8,258,INDUSTRIAL GLOBAL SOLUTIONS,35.22
BBB5C4BD,2026-01-13,PARK PLUG 43652,UNIT,8,258,ELECTRA-NETWORK SUPPLY,35.61
22B902F6,2026-01-17,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,3588,260,INDUSTRIAL GLOBAL SOLUTIONS,35.65
22B902F6,2026-01-19,"1 1/4"" X 25 FT PIN X PIN ROD",UNIT,4476,449,ELECTRA-NETWORK SUPPLY,35.01
B22711F6,2026-01-20,"PRODUCTION PIPE 5-1/2"" LTC 17 LBS/FT, GRADE J55",JTS,600,453,ELECTRA-NETWORK SUPPLY,34.71
58B6B75B,2026-01-23,SECONDARY SEALS-CONTAINMENT SEALS-SEAL RINGS IN VITON MATERIAL,UNIT,10,458,GENERAL SERVICES & LOGISTICS CO.,34.57
BE9CB482,2026-01-23,MECHANICAL SEALS EAGLEBURGMANN MODEL HSH456/100-E1,UNIT,4,458,INDUSTRIAL GLOBAL SOLUTIONS,35.16
CD2ABCFF,2026-01-15,3250 KVA POWER TRANSFORMER; 34500 / 480V,UNIT,1,NOT SPECIFIED,GENERAL SERVICES & LOGISTICS CO.,35.37
77A044BB,2026-01-28,"GIR CIR HEAD 50000 LB 12000 LB/FT 1-1/2"" / 100 HP",UNIT,3,263,INDUSTRIAL GLOBAL SOLUTIONS,34.82
2B569225,2026-01-28,"GIR CIR HEAD 50000 LB 12000 LB/FT 1-1/2"" / 150 HP",UNIT,4,263,GENERAL SERVICES & LOGISTICS CO.,34.33
F4AF51C9,2026-01-28,"GIR CIR HEAD 80000 LB 3500 LB/FT 1-1/2"" / 100 HP",UNIT,3,263,ELECTRA-NETWORK SUPPLY,35.24
F4AF51C9,2026-01-28,"GIR CIR HEAD 80000 LB 3500 LB/FT 1-1/2"" / 100 HP",UNIT,1,462,GENERAL SERVICES & LOGISTICS CO.,34.53
A22FDC0F,2026-03-03,"TUBING 4-1/2"" 12.75 # N80",JTA,220,469,ELECTRA-NETWORK SUPPLY,34.55
3656036C,2026-03-03,TUBING 1.315 1.70 LB/FT J55 UN 10B API 5CT,JTA,1231,470,GENERAL SERVICES & LOGISTICS CO.,34.32
A22FDC0F,2026-03-03,"TUBING 4-1/2"" 12.75 # N80",JTA,400,267,GENERAL SERVICES & LOGISTICS CO.,35.27
CD040925,2026-02-05,"MOTOR, AC, 1500 HP,4160V,40CG50 RELIAN OR SIMILAR",UNIT,2,268,ELECTRA-NETWORK SUPPLY,35.66
2642B491,2026-02-10,BCP OF 200-300 RPM WITH ROTOR AND CONNECTIONS MODEL 35-1600,UNIT,2,269,INDUSTRIAL GLOBAL SOLUTIONS,34.86
A8714CA3,2026-02-10,BCP OF 300-400 BPD 400 RPM WITH ROTOR AND CONNECTIONS,UNIT,19,269,INDUSTRIAL GLOBAL SOLUTIONS,35.45
220E3C9D,2026-02-10,BOM CAVPRO 600 A 700 BLD/100 RPM 5000 A,UNIT,3,269,ELECTRA-NETWORK SUPPLY,35.53
98195E4C,2026-02-18,CBZL CIR 50000 LB 1-1/2 IN,UNIT,25,272,INDUSTRIAL GLOBAL SOLUTIONS,35.55
76D4C2F3,2026-02-18,CBZL CIR 52500 LB/FT 1-1/2 IN,UNIT,25,273,INDUSTRIAL GLOBAL SOLUTIONS,34.36
F6E6A08D,2026-02-13,2000 KVA POWER TRANSFORMER; 34.5 KV; 480-277V,UNIT,1,275,INDUSTRIAL GLOBAL SOLUTIONS,34.89
412952F2,2026-02-13,"167.5 KVA POWER TRANSFORMER, 34.5 KV/277 VOL, 60HZ",UNIT,3,275,INDUSTRIAL GLOBAL SOLUTIONS,34.4
9CFF77DD,2026-02-13,50 KVA TRANSFORMER RATIO 34500-227 (238Y) VOLTAGE,UNIT,3,275,ELECTRA-NETWORK SUPPLY,34.35
F6E6A08D,2026-03-04,2000 KVA POWER TRANSFORMER; 34.5 KV; 480-277V,UNIT,1,277,ELECTRA-NETWORK SUPPLY,34.41
92F861E5,2026-03-05,"FREQUENCY DRIVE OF 150 HP, 480V, 60 HZ, 180A, TYPE MFC 1000",UNIT,1,278,ELECTRA-NETWORK SUPPLY,2885.87
C33BCB51,2026-03-03,208/110 VAC 5 KVA UPS,UNIT,1,482,GENERAL SERVICES & LOGISTICS CO.,35.63
C19C5445,2026-03-08,"THREE-PHASE DISTRIBUTION TRANSFORMER SUBSTATION TYPE, 34.5/0.48-0.277KV,2000KVA",UNIT,1,279,GENERAL SERVICES & LOGISTICS CO.,34.6
2E9F49CC,2026-02-27,NORMAL EXTINGUISHERS,UNIT,19,479,GENERAL SERVICES & LOGISTICS CO.,35.7
04D1D82D,2026-02-27,FUSE HOLDERS FOR CABLE #16 EUROPEAN MODEL FTB,UNIT,500,479,ELECTRA-NETWORK SUPPLY,35.46
